No,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q1_22,Q1_23,Q1_24,Q1_25,Q1_26,Q1_27,Q1_28,Q1_29,Q1_30,Q1_31,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7_1,Q7_2,Q8,Q9,Q10_1,Q10_2,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q13_12,Q13_13,Q13_14,Q13_15,Q13_16,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q15,Q16,Q17,Q18_1,Q18_2,Q18_3,Q19_1,Q19_2,Q19_3,Q19_4,Q20_1,Q20_2,Q20_3,Q20_4,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_11,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25_1,Q25_2,Q25_3,Q25_4,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q28_1,Q28_2,Q28_3,Q28_4,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q34_11,Q34_12,Q34_13,Q35_1,Q35_2,Q35_3,Q36,Q37,Q38,Q39,Q40_1,Q40_2,Q40_3,Q40_4,Q41_1,Q41_2,Q41_3,Q41_4,Q41_5,Q42,Q43,Q44,Q45,Q46,Q47,Q48,SEX,AGE,ARA,JOB,ICM,MRI,EDU,POL,BQ8,BQ9,X,QQ1_1,QQ1_2,QQ1_3,QQ1_4,QQ1_5,QQ1_6,QQ1_7,QQ1_8,QQ1_9,QQ1_10,QQ1_11,QQ1_12,QQ1_13,QQ1_14,QQ1_15,QQ1_16,QQ1_17,QQ1_18,QQ1_19,QQ1_20,QQ1_21,QQ1_22,QQ1_23,QQ1_24,QQ1_25,QQ1_26,QQ1_27,QQ1_28,QQ1_29,QQ1_30,QQ1_31,QQ3_1,QQ3_2,QQ3_3,QQ3_4,QQ3_5,QQ3_6,QQ6_1,QQ6_2,QQ6_3,QQ6_4,QQ6_5,QQ6_6,QQ10_1,QQ10_2,QQ11_1,QQ11_2,QQ11_3,QQ11_4,QQ11_5,QQ12_1,QQ12_2,QQ12_3,QQ12_4,QQ12_5,QQ18_1,QQ18_2,QQ18_3,QQ19_1,QQ19_2,QQ19_3,QQ19_4,QQ20_1,QQ20_2,QQ20_3,QQ20_4,QQ21_1,QQ21_2,QQ21_3,QQ21_4,QQ21_5,QQ21_6,QQ21_7,QQ21_8,QQ21_9,QQ21_10,QQ21_11,QQ22,QQ24_1,QQ24_2,QQ24_3,QQ24_4,QQ24_5,QQ24_6,QQ24_7,QQ24_8,QQ27_1,QQ27_2,QQ27_3,QQ27_4,QQ27_5,QQ27_6,QQ27_7,QQ27_8,QQ28_1,QQ28_2,QQ28_3,QQ28_4,QQ29_1,QQ29_2,QQ29_3,QQ29_4,QQ29_5,QQ29_6,QQ29_7,QQ29_8,QQ29_9,QQ35_1,QQ35_2,QQ35_3,QQ8,QQ9,QQ25,QQ30,QQ34,QQ36,QQ38,QQ39,QQ40_1,QQ40_2,QQ40_3,QQ40_4,MQ1_1,MQ1_2,MQ1_3,MQ1_4,MQ1_5,MQ1_6,MQ1_7,MQ1_8,MQ1_9,MQ1_10,MQ1_11,MQ1_12,MQ1_13,MQ1_14,MQ1_15,MQ1_16,MQ1_17,MQ1_18,MQ1_19,MQ1_20,MQ1_21,MQ1_22,MQ1_23,MQ1_24,MQ1_25,MQ1_26,MQ1_27,MQ1_28,MQ1_29,MQ1_30,MQ1_31,MQ3_1,MQ3_2,MQ3_3,MQ3_4,MQ3_5,MQ3_6,MQ6_1,MQ6_2,MQ6_3,MQ6_4,MQ6_5,MQ6_6,MQ10_1,MQ10_2,MQ11_1,MQ11_2,MQ11_3,MQ11_4,MQ11_5,MQ12_1,MQ12_2,MQ12_3,MQ12_4,MQ12_5,MQ18_1,MQ18_2,MQ18_3,MQ19_1,MQ19_2,MQ19_3,MQ19_4,MQ20_1,MQ20_2,MQ20_3,MQ20_4,MQ21_1,MQ21_2,MQ21_3,MQ21_4,MQ21_5,MQ21_6,MQ21_7,MQ21_8,MQ21_9,MQ21_10,MQ21_11,MQ22,MQ24_1,MQ24_2,MQ24_3,MQ24_4,MQ24_5,MQ24_6,MQ24_7,MQ24_8,MQ27_1,MQ27_2,MQ27_3,MQ27_4,MQ27_5,MQ27_6,MQ27_7,MQ27_8,MQ28_1,MQ28_2,MQ28_3,MQ28_4,MQ29_1,MQ29_2,MQ29_3,MQ29_4,MQ29_5,MQ29_6,MQ29_7,MQ29_8,MQ29_9,MQ35_1,MQ35_2,MQ35_3,MQ8,MQ9,MQ13,MQ30,MQ36,MMQ8,MMQ9,MMQ30,MQ38,MQ39,MQ40_1,MQ40_2,MQ40_3,MQ40_4,wt
969,5,5,5,5,5,4,4,4,5,5,4,3,3,5,3,4,5,5,5,4,4,4,4,4,4,5,4,5,5,4,5,18,19,5,5,5,5,5,4,4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,1,1,1,1,3,3,2,3,3,3,3,4,3,3,2,1,1,4,4,4,4,4,4,3,1,2,0,2,2,4,3,3,2,4,3,4,4,4,4,3,1,2,,,5,6,,8,,,11,,,,,,1,4,,,4,1,,4,,,3,,,,5,3,2,4,3,4,2,2,2,2,1,1,1,1,3,5,4,2,2,1,4,5,4,4,4,3,,,,,,,,,5,3,3,4,5,3,5,4,,,,4,,3,3,1,3,3,2,3,3,1,1,2,2,4,4,2,4,4,4,2,3,2,0,,,,,5,,,,,,,1,2,3,4,5,,,,,,,,,7,,,10,11,12,,4,4,4,5,3,3,5,30,20,30,20,2,2,2,1,2,1,32,11,5,3,1,10,1,2,5,1,2,1,3,2,2,1,1,8,8,8,8,8,8,8,8,8,8,8,7,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,8,7,7,6,8,7,8,8,8,8,7,8,7,8,6,6,6,6,6,6,6,6,7,8,8,6,6,6,8,8,8,8,8,7,8,7,7,8,8,7,8,8,7,7,6,7,7,6,7,7,6,6,6,6,8,8,6,8,8,8,6,7,6,8,8,8,0,1,2,0,1,9,7,8,2,1,2,1,5,5,5,5,5,4,4,4,5,5,4,3,3,5,3,4,5,5,5,4,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,3,2,4,3,3,2,4,3,4,4,4,4,3,4,3,4,2,2,2,2,1,1,1,1,3,5,4,2,2,1,4,5,4,4,4,3,5,3,3,4,5,3,5,4,3,3,1,3,3,2,3,3,1,1,2,2,4,4,2,4,4,4,2,3,2,4,4,4,0,2,6,0,5,,2,,3,5,30,20,30,20,1.00
970,5,5,4,3,4,3,5,4,4,4,4,4,4,4,4,4,5,5,4,3,4,3,4,4,5,5,4,5,5,4,4,18,1,2,5,5,5,5,4,5,1,2,3,4,,,7,,,,,,,,15,16,17,,,2,2,2,2,,,2,,,,,,,,2,2,2,,4,3,4,4,4,3,4,7,0,2,3,4,3,3,3,3,4,3,3,3,3,3,1,,3,,,6,7,8,9,,,12,,,,,2,,4,,,1,3,1,2,,,4,,,7,,4,5,4,5,3,3,3,3,1,1,1,1,4,4,3,4,3,2,4,4,4,4,3,3,,,,,,,,,3,3,3,4,3,3,4,4,,,3,,5,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,2,3,3,4,3,0,,,,,5,,,,,,,1,2,,4,,,,,,,,,,,,,,,,13,4,3,4,4,3,3,4,45,45,60,60,1,2,2,2,1,1,31,4,3,5,1,10,1,2,2,1,3,1,3,2,2,1,1,8,8,8,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,7,7,8,7,7,7,7,8,7,7,7,7,7,8,8,8,7,7,7,7,6,6,6,6,8,8,7,8,7,6,8,8,8,8,7,7,7,7,7,8,7,7,8,8,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,7,7,8,7,8,7,8,0,1,1,0,2,9,7,8,3,3,3,3,5,5,4,3,4,3,5,4,4,4,4,4,4,4,4,4,5,5,4,3,4,3,4,4,5,5,4,5,5,4,4,5,5,5,5,4,5,4,3,4,4,4,3,3,4,3,3,3,3,4,3,3,3,3,3,5,4,5,3,3,3,3,1,1,1,1,4,4,3,4,3,2,4,4,4,4,3,3,3,3,3,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,2,3,3,4,3,4,3,4,0,2,7,0,4,,2,,3,4,45,45,60,60,1.07
971,5,4,3,3,5,1,4,4,5,5,4,4,5,4,3,4,5,5,4,4,4,4,3,3,4,3,3,3,4,4,3,17,1,21,5,4,4,5,5,4,1,2,3,4,,6,7,8,9,,,,13,,15,16,,,,1,1,2,1,,3,3,3,3,,,,3,,3,1,,,4,4,4,4,4,3,1,3,0,2,4,4,3,3,2,2,4,4,3,1,1,2,1,,,,,6,,,,,11,,,,,,1,,,,,2,,,,,3,,,,3,,,3,3,3,3,3,3,3,,,,,3,3,2,3,3,3,3,3,3,3,3,3,,,,,,,,,1,1,2,2,3,2,2,2,,,,4,,1,2,1,1,1,1,1,1,2,3,3,2,1,2,2,3,3,2,4,3,3,0,,,,,5,,,,,,,,,,,,6,,,,,,,,,,,,,,13,4,4,4,4,1,3,4,20,30,20,30,2,2,2,1,2,2,58,8,13,5,2,6,2,4,2,5,3,2,2,2,2,1,1,8,8,7,7,8,6,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,7,7,8,7,7,7,8,8,7,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,6,6,8,8,7,6,6,6,7,7,7,7,7,7,7,,,,,7,7,6,7,7,7,7,7,7,7,7,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,7,7,6,8,7,7,8,8,8,0,1,2,0,2,9,7,8,1,2,1,2,5,4,3,3,5,1,4,4,5,5,4,4,5,4,3,4,5,5,4,4,4,4,3,3,4,3,3,3,4,4,3,5,4,4,5,5,4,4,4,4,4,4,3,4,4,3,3,2,2,4,4,3,1,1,2,3,3,3,3,3,3,3,,,,,3,3,2,3,3,3,3,3,3,3,3,3,1,1,2,2,3,2,2,2,1,2,1,1,1,1,1,1,2,3,3,2,1,2,2,3,3,2,4,3,3,4,4,4,0,2,3,0,4,,2,,3,4,20,30,20,30,1.06
972,5,5,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,3,3,4,4,4,17,22,1,5,4,5,5,4,4,1,2,3,4,5,6,7,8,,,,,,,15,,17,,,1,2,1,1,3,1,3,3,,,,,,,4,,1,,4,3,4,4,3,3,6,1,0,0,3,4,3,4,2,2,2,3,2,3,2,2,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,3,4,4,2,2,2,2,,,,,3,4,2,2,2,2,4,4,3,4,4,4,,2,,4,,6,,,1,1,1,1,1,1,1,1,,,,4,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,2,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,10,,,,3,3,5,6,2,3,5,60,10,70,20,2,2,2,1,2,1,67,9,10,3,2,10,1,5,2,6,2,2,3,3,2,2,1,8,8,7,8,8,8,8,7,8,8,7,8,8,8,8,8,8,8,7,7,8,8,7,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,7,8,7,8,6,6,6,7,6,7,6,6,7,8,8,6,6,6,6,,,,,7,8,6,6,6,6,8,8,7,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,8,6,7,7,8,0,0,2,,1,10,7,8,3,1,4,1,5,5,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,3,3,4,4,4,5,4,5,5,4,4,4,3,4,4,3,3,3,4,3,4,2,2,2,3,2,3,2,2,3,4,4,2,2,2,2,,,,,3,4,2,2,2,2,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,2,3,3,5,0,0,1,,6,,,,3,5,60,10,70,20,0.83
973,5,5,5,5,5,4,4,5,5,5,3,3,4,5,5,5,5,5,4,3,4,4,3,3,5,4,4,4,5,5,4,3,5,9,4,5,4,5,4,5,1,2,3,4,5,6,7,8,,10,,,13,14,15,,,,,3,3,3,3,3,3,3,3,,3,,,3,3,3,,,,4,4,5,5,4,4,7,4,0,2,3,3,3,3,2,3,3,4,4,4,2,2,1,,,,,6,,8,9,,11,,,,,,1,,,,,1,,1,1,,3,,,,7,,2,5,2,5,5,5,3,1,1,1,1,1,2,5,2,4,4,5,5,4,5,5,4,2,,,,,,,,,3,3,3,3,3,3,3,2,,2,,,4,3,3,1,1,3,1,1,3,1,1,4,5,4,4,4,5,5,5,5,2,2,0,,,,,5,,,,,,,1,2,3,,,,,,2,,,,,7,,,,11,12,,5,5,5,3,3,3,4,40,60,40,60,1,2,2,1,2,2,25,4,12,4,1,9,2,1,2,4,2,1,3,2,2,1,1,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,7,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,7,7,8,8,8,6,6,8,6,8,8,8,7,6,6,6,6,6,6,8,6,8,8,8,8,8,8,8,8,6,7,7,7,7,7,7,7,6,7,7,6,6,7,6,6,7,6,6,8,8,8,8,8,8,8,8,8,6,6,8,8,8,0,1,1,0,1,9,7,8,2,3,2,3,5,5,5,5,5,4,4,5,5,5,3,3,4,5,5,5,5,5,4,3,4,4,3,3,5,4,4,4,5,5,4,4,5,4,5,4,5,4,4,5,5,4,4,3,3,3,3,2,3,3,4,4,4,2,2,5,2,5,5,5,3,1,1,1,1,1,2,5,2,4,4,5,5,4,5,5,4,2,3,3,3,3,3,3,3,2,3,3,1,1,3,1,1,3,1,1,4,5,4,4,4,5,5,5,5,2,2,5,5,5,0,2,5,0,3,,2,,3,4,40,60,40,60,1.00
974,5,5,5,3,4,2,5,3,4,4,2,3,4,4,5,5,5,5,5,4,5,3,3,4,5,4,4,5,5,5,4,17,3,18,5,5,5,5,4,4,1,2,,,,,,,,,,,,,,,17,,,2,1,,,,,,,,,,,,,,,1,,4,3,4,5,4,2,2,1,0,1,3,4,2,2,1,3,1,2,3,1,3,2,1,,,,,,,8,9,,,,,,,,1,,,,,,,4,1,,,,,,7,,3,4,4,5,3,3,2,2,1,1,1,1,1,4,2,3,3,2,5,5,4,3,3,3,,,,,,,,,2,2,1,2,1,2,3,3,,,,4,,1,1,1,1,1,1,1,1,1,1,3,4,4,3,1,5,5,5,4,2,2,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,13,4,4,4,4,3,3,4,30,50,10,40,1,2,2,1,1,2,37,8,5,3,1,10,2,2,2,1,2,1,3,2,2,1,1,8,8,8,7,8,6,8,7,8,8,6,7,8,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,6,7,8,6,6,6,7,6,6,7,6,7,6,8,8,8,7,7,6,6,6,6,6,6,6,8,6,7,7,6,8,8,8,7,7,7,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,7,8,8,7,6,8,8,8,8,6,6,8,8,8,0,1,2,,2,9,7,8,2,3,1,2,5,5,5,3,4,2,5,3,4,4,2,3,4,4,5,5,5,5,5,4,5,3,3,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,3,4,5,4,2,3,4,2,2,1,3,1,2,3,1,3,2,4,4,5,3,3,2,2,1,1,1,1,1,4,2,3,3,2,5,5,4,3,3,3,2,2,1,2,1,2,3,3,1,1,1,1,1,1,1,1,1,1,3,4,4,3,1,5,5,5,4,2,2,4,4,4,0,1,3,,4,,1,,3,4,30,50,10,40,1.08
975,5,5,4,3,3,3,5,4,5,5,3,3,3,3,4,4,4,5,2,3,3,3,3,3,4,2,3,5,5,5,3,3,2,25,4,2,3,3,3,4,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,4,3,3,3,4,3,1,4,0,0,3,5,3,4,2,3,3,2,2,1,2,3,,,,,,,,8,,,,,,,,,,,,,,,,1,,,,,,,2,,3,2,1,3,,,,,3,4,3,2,4,3,4,3,3,1,2,4,2,3,2,1,,,,,,,,,1,1,2,4,2,3,1,1,,,,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,2,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,13,3,4,3,4,3,3,4,50,50,50,50,1,1,2,1,2,1,26,10,7,3,1,8,1,1,5,2,2,1,3,2,2,2,1,8,8,8,7,7,7,8,8,8,8,7,7,7,7,8,8,8,8,6,7,7,7,7,7,8,6,7,8,8,8,7,8,6,7,7,7,8,8,7,7,7,8,7,7,8,7,8,6,7,7,6,6,6,6,7,6,6,7,,,,,7,8,7,6,8,7,8,7,7,6,6,8,6,7,6,6,6,6,6,8,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,7,6,6,6,7,8,7,0,0,2,,2,9,7,8,3,3,3,3,5,5,4,3,3,3,5,4,5,5,3,3,3,3,4,4,4,5,2,3,3,3,3,3,4,2,3,5,5,5,3,4,2,3,3,3,4,4,3,3,3,4,3,3,5,3,4,2,3,3,2,2,1,2,3,2,1,3,,,,,3,4,3,2,4,3,4,3,3,1,2,4,2,3,2,1,1,1,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,2,1,3,4,3,0,0,1,,4,,,,3,4,50,50,50,50,1.43
979,5,5,5,3,3,1,5,5,4,5,3,3,3,3,2,4,5,5,4,4,4,3,2,2,5,3,3,3,3,3,2,25,3,17,5,5,4,5,5,5,1,2,3,4,,,7,,,,,12,13,,,16,17,,,4,4,4,3,,,4,,,,,4,4,,,2,2,,5,5,5,5,4,4,98,,2,2,3,4,3,2,3,3,4,4,5,3,3,3,1,,,,,6,,8,9,,11,,,,,,3,,,,,4,,4,4,,4,,,,7,,3,3,2,4,3,3,3,3,3,3,3,3,1,3,1,2,2,2,3,3,4,4,3,3,,,,,,,,,3,3,3,3,3,2,5,4,,,,4,,3,3,1,3,3,3,3,3,1,1,5,5,4,2,2,3,3,3,3,3,3,0,,,,,5,,,,,,,,2,,,,,,,,,,,,7,,,,,12,,4,3,4,2,1,3,3,10,20,40,40,1,2,2,1,2,2,38,6,3,9,2,12,2,2,5,1,5,2,3,1,1,1,1,8,8,8,7,7,6,8,8,8,8,7,7,7,7,6,8,8,8,8,8,8,7,6,6,8,7,7,7,7,7,6,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,6,7,7,8,8,8,7,7,7,7,6,8,7,7,7,7,7,7,7,7,6,7,6,6,6,6,7,7,8,8,7,7,7,7,7,7,7,6,8,8,7,7,6,7,7,7,7,7,6,6,8,8,8,6,6,7,7,7,7,7,7,8,7,8,2,1,2,0,1,8,7,7,1,1,2,2,5,5,5,3,3,1,5,5,4,5,3,3,3,3,2,4,5,5,4,4,4,3,2,2,5,3,3,3,3,3,2,5,5,4,5,5,5,5,5,5,5,4,4,3,4,3,2,3,3,4,4,5,3,3,3,3,2,4,3,3,3,3,3,3,3,3,1,3,1,2,2,2,3,3,4,4,3,3,3,3,3,3,3,2,5,4,3,3,1,3,3,3,3,3,1,1,5,5,4,2,2,3,3,3,3,3,3,4,3,4,2,2,5,0,2,2,2,,3,3,10,20,40,40,0.70
980,5,4,4,3,4,1,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,4,4,5,4,5,4,5,4,3,5,2,3,5,5,5,5,4,4,1,2,3,,,,7,,,,,,,,,,,,,3,3,3,,,,3,,,,,,,,,,,,4,4,5,4,5,2,1,2,1,1,2,5,3,3,1,3,1,1,1,1,1,1,1,,3,,,6,,,9,,11,12,,,,,1,,3,,,1,,,3,,3,2,,,5,,,5,5,4,5,4,2,1,,,,,1,5,2,2,4,2,4,3,4,4,5,1,,,,,,,,,1,5,2,5,4,5,1,1,,2,,,2,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,5,4,4,1,1,1,0,,,,,5,,,,,,,,,3,4,,,,,,,,,,,,,,,,13,5,4,5,5,2,3,4,70,10,70,30,2,2,2,2,2,1,32,14,5,9,1,8,1,2,4,1,5,1,3,2,1,1,1,8,8,8,7,8,6,8,8,8,8,8,8,8,8,7,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,6,6,8,7,7,6,7,6,6,6,6,6,6,8,8,8,8,8,6,6,,,,,6,8,6,6,8,6,8,7,8,8,8,6,6,8,6,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,8,8,8,6,6,6,8,8,8,1,1,1,0,2,9,7,8,4,1,4,2,5,4,4,3,4,1,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,4,4,5,4,5,4,5,4,3,5,5,5,5,4,4,4,4,5,4,5,2,2,5,3,3,1,3,1,1,1,1,1,1,5,5,4,5,4,2,1,,,,,1,5,2,2,4,2,4,3,4,4,5,1,1,5,2,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,5,4,4,1,1,1,5,4,5,1,1,6,0,5,1,1,,3,4,70,10,70,30,0.78
981,5,3,4,2,4,2,5,4,4,5,3,3,3,2,3,5,4,5,4,4,5,5,1,2,5,3,4,3,4,5,3,3,22,7,5,4,4,5,5,5,1,2,,,,,7,,,,,,,,,,,,,3,2,,,,,3,,,,,,,,,,,,3,4,5,4,5,3,7,2,0,3,2,4,3,1,1,1,2,2,2,1,3,1,,,,,,6,,,,,11,,,,,,,,,,,1,,,,,1,,,,6,,,4,3,3,,,,,,,,,3,2,5,4,3,3,4,5,3,2,4,4,,,3,,,,7,,1,3,1,3,4,2,3,3,,2,,,5,1,1,1,2,1,1,1,1,1,2,1,2,3,1,1,1,2,1,4,2,5,0,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,13,3,2,5,4,3,3,3,2,60,0,50,1,2,2,1,2,1,34,2,14,1,1,6,1,2,3,7,1,1,2,2,2,1,1,8,7,8,6,8,6,8,8,8,8,7,7,7,6,7,8,8,8,8,8,8,8,6,6,8,7,8,7,8,8,7,8,8,8,8,8,8,7,8,8,8,8,7,6,8,7,6,6,6,6,6,6,6,7,6,8,7,7,,,,,,,,,7,6,8,8,7,7,8,8,7,6,8,8,6,7,6,7,8,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,8,6,8,7,6,8,0,2,1,0,2,9,7,7,1,3,1,3,5,3,4,2,4,2,5,4,4,5,3,3,3,2,3,5,4,5,4,4,5,5,1,2,5,3,4,3,4,5,3,5,4,4,5,5,5,3,4,5,4,5,3,2,4,3,1,1,1,2,2,2,1,3,1,4,3,3,,,,,,,,,3,2,5,4,3,3,4,5,3,2,4,4,1,3,1,3,4,2,3,3,1,1,1,2,1,1,1,1,1,2,1,2,3,1,1,1,2,1,4,2,5,3,2,5,0,3,2,0,4,,3,,3,3,2,60,0,50,0.79
982,5,5,4,2,4,3,4,5,5,5,4,4,5,4,3,4,5,5,3,4,5,4,3,1,5,3,3,4,4,4,2,18,21,17,1,4,5,3,5,4,1,2,3,,5,6,7,,,,,,,,,16,,,,1,1,1,,1,1,1,,,,,,,,,1,,,4,1,1,3,3,4,8,15,1,1,3,5,3,3,2,3,3,3,3,2,3,2,1,,,,,,,8,,,11,,,,,,1,,,,,,,1,,,3,,,,7,,3,5,5,5,1,1,1,1,1,1,1,1,2,4,3,2,3,3,4,4,3,3,2,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,4,,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,3,3,3,3,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,13,3,3,3,4,3,3,2,50,50,50,50,2,2,2,2,2,2,35,8,7,3,1,8,2,2,2,2,2,1,3,2,1,1,1,8,8,8,6,8,7,8,8,8,8,8,8,8,8,7,8,8,8,7,8,8,8,7,6,8,7,7,8,8,8,6,6,8,8,7,8,8,8,6,6,7,7,8,7,8,7,7,6,7,7,7,7,6,7,6,8,8,8,6,6,6,6,6,6,6,6,6,8,7,6,7,7,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,7,7,7,7,7,7,7,7,1,1,2,,2,9,7,6,3,3,3,3,5,5,4,2,4,3,4,5,5,5,4,4,5,4,3,4,5,5,3,4,5,4,3,1,5,3,3,4,4,4,2,1,4,5,3,5,4,4,1,1,3,3,4,3,5,3,3,2,3,3,3,3,2,3,2,5,5,5,1,1,1,1,1,1,1,1,2,4,3,2,3,3,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,3,3,3,3,3,3,3,1,1,3,,4,1,1,,3,2,50,50,50,50,1.08
